Begin Date, End Date, Hits, Pages
19380615,19380621,1,1
19380622,19380628,0,0
19380629,19380630,0,0
19380701,19380707,0,0
19380708,19380714,0,0
19380715,19380721,0,0
19380722,19380728,0,0
19380729,19380731,0,0
19380801,19380807,0,0
19380808,19380814,0,0
19380815,19380821,0,0
19380822,19380828,0,0
19380829,19380831,0,0
19380901,19380907,1,1
19380908,19380914,0,0
19380915,19380921,0,0
19380922,19380928,1,1
19380929,19380930,0,0
19381001,19381007,0,0
19381008,19381014,0,0
19381015,19381021,0,0
19381022,19381028,0,0
19381029,19381031,0,0
19381101,19381107,0,0
19381108,19381114,1,1
19381115,19381121,0,0
19381122,19381128,0,0
19381129,19381130,1,1
19381201,19381207,0,0
19381208,19381214,0,0
19381215,19381221,0,0
19381222,19381228,1,1
19381229,19381231,0,0
19370101,19370107,1,1
19370108,19370114,2,1
19370115,19370121,1,1
19370122,19370128,0,0
19370129,19370131,0,0
19370201,19370207,1,1
19370208,19370214,0,0
19370215,19370221,0,0
19370222,19370228,0,0
19370229,19370229,0,0
19370301,19370307,0,0
19370308,19370314,0,0
19370315,19370321,0,0
19370322,19370328,0,0
19370329,19370331,0,0
19370401,19370407,0,0
19370408,19370414,0,0
19370415,19370421,1,1
19370422,19370428,1,1
19370429,19370430,0,0
19370501,19370507,0,0
19370508,19370514,0,0
19370515,19370521,0,0
19370522,19370528,0,0
19370529,19370531,0,0
19370601,19370607,0,0
19370608,19370614,0,0
19370615,19370621,0,0
19370622,19370628,0,0
19370629,19370630,0,0
19370701,19370707,0,0
19370708,19370714,1,1
19370715,19370721,1,1
19370722,19370728,0,0
19370729,19370731,0,0
19370801,19370807,1,1
19370808,19370814,1,1
19370815,19370821,0,0
19370822,19370828,0,0
19370829,19370831,0,0
19370901,19370907,0,0
19370908,19370914,2,1
19370915,19370921,2,1
19370922,19370928,2,1
19370929,19370930,0,0
19371001,19371007,1,1
19371008,19371014,0,0
19371015,19371021,1,1
19371022,19371028,0,0
19371029,19371031,0,0
19371101,19371107,1,1
19371108,19371114,0,0
19371115,19371121,0,0
19371122,19371128,0,0
19371129,19371130,0,0
19371201,19371207,1,1
19371208,19371214,2,1
19371215,19371221,1,1
19371222,19371228,2,1
19371229,19371231,0,0
19360101,19360107,0,0
19360108,19360114,0,0
19360115,19360121,0,0
19360122,19360128,1,1
19360129,19360131,0,0
19360201,19360207,0,0
19360208,19360214,0,0
19360215,19360221,0,0
19360222,19360228,0,0
19360229,19360229,0,0
19360301,19360307,2,1
19360308,19360314,0,0
19360315,19360321,0,0
19360322,19360328,0,0
19360329,19360331,0,0
19360401,19360407,0,0
19360408,19360414,0,0
19360415,19360421,1,1
19360422,19360428,0,0
19360429,19360430,0,0
19360501,19360507,0,0
19360508,19360514,0,0
19360515,19360521,0,0
19360522,19360528,0,0
19360529,19360531,0,0
19360601,19360607,1,1
19360608,19360614,0,0
19360615,19360621,1,1
19360622,19360628,0,0
19360629,19360630,0,0
19360701,19360707,1,1
19360708,19360714,1,1
19360715,19360721,0,0
19360722,19360728,0,0
19360729,19360731,0,0
19360801,19360807,0,0
19360808,19360814,0,0
19360815,19360821,0,0
19360822,19360828,0,0
19360829,19360831,0,0
19360901,19360907,2,1
19360908,19360914,0,0
19360915,19360921,0,0
19360922,19360928,0,0
19360929,19360930,0,0
19361001,19361007,0,0
19361008,19361014,0,0
19361015,19361021,0,0
19361022,19361028,2,1
19361029,19361031,0,0
19361101,19361107,0,0
19361108,19361114,0,0
19361115,19361121,0,0
19361122,19361128,0,0
19361129,19361130,0,0
19361201,19361207,0,0
19361208,19361214,0,0
19361215,19361221,1,1
19361222,19361228,0,0
19361229,19361231,0,0
19350101,19350107,1,1
19350108,19350114,0,0
19350115,19350121,0,0
19350122,19350128,1,1
19350129,19350131,0,0
19350201,19350207,0,0
19350208,19350214,2,1
19350215,19350221,0,0
19350222,19350228,0,0
19350229,19350229,0,0
19350301,19350307,0,0
19350308,19350314,0,0
19350315,19350321,0,0
19350322,19350328,0,0
19350329,19350331,0,0
19350401,19350407,0,0
19350408,19350414,0,0
19350415,19350421,0,0
19350422,19350428,2,1
19350429,19350430,0,0
19350501,19350507,0,0
19350508,19350514,1,1
19350515,19350521,0,0
19350522,19350528,0,0
19350529,19350531,0,0
19350601,19350607,0,0
19350608,19350614,0,0
19350615,19350621,0,0
19350622,19350628,0,0
19350629,19350630,0,0
19350701,19350707,1,1
19350708,19350714,0,0
19350715,19350721,0,0
19350722,19350728,0,0
19350729,19350731,0,0
19350801,19350807,0,0
19350808,19350814,0,0
19350815,19350821,1,1
19350822,19350828,1,1
19350829,19350831,0,0
19350901,19350907,1,1
19350908,19350914,0,0
19350915,19350921,0,0
19350922,19350928,0,0
19350929,19350930,0,0
19351001,19351007,0,0
19351008,19351014,0,0
19351015,19351021,1,1
19351022,19351028,0,0
19351029,19351031,0,0
19351101,19351107,0,0
19351108,19351114,0,0
19351115,19351121,0,0
19351122,19351128,1,1
19351129,19351130,0,0
19351201,19351207,2,1
19351208,19351214,1,1
19351215,19351221,1,1
19351222,19351228,1,1
19351229,19351231,1,1
19340101,19340107,0,0
19340108,19340114,0,0
19340115,19340121,0,0
19340122,19340128,0,0
19340129,19340131,0,0
19340201,19340207,1,1
19340208,19340214,0,0
19340215,19340221,0,0
19340222,19340228,0,0
19340229,19340229,0,0
19340301,19340307,0,0
19340308,19340314,1,1
19340315,19340321,2,1
19340322,19340328,0,0
19340329,19340331,0,0
19340401,19340407,0,0
19340408,19340414,0,0
19340415,19340421,2,1
19340422,19340428,0,0
19340429,19340430,0,0
19340501,19340507,0,0
19340508,19340514,1,1
19340515,19340521,0,0
19340522,19340528,0,0
19340529,19340531,0,0
19340601,19340607,1,1
19340608,19340614,2,1
19340615,19340621,0,0
19340622,19340628,1,1
19340629,19340630,0,0
19340701,19340707,0,0
19340708,19340714,2,1
19340715,19340721,0,0
19340722,19340728,0,0
19340729,19340731,0,0
19340801,19340807,0,0
19340808,19340814,0,0
19340815,19340821,0,0
19340822,19340828,0,0
19340829,19340831,0,0
19340901,19340907,0,0
19340908,19340914,0,0
19340915,19340921,1,1
19340922,19340928,0,0
19340929,19340930,1,1
19341001,19341007,0,0
19341008,19341014,0,0
19341015,19341021,2,1
19341022,19341028,0,0
19341029,19341031,0,0
19341101,19341107,0,0
19341108,19341114,0,0
19341115,19341121,0,0
19341122,19341128,0,0
19341129,19341130,0,0
19341201,19341207,0,0
19341208,19341214,0,0
19341215,19341221,2,1
19341222,19341228,0,0
19341229,19341231,1,1
19330101,19330107,1,1
19330108,19330114,0,0
19330115,19330121,0,0
19330122,19330128,0,0
19330129,19330131,1,1
19330201,19330207,0,0
19330208,19330214,0,0
19330215,19330221,0,0
19330222,19330228,0,0
19330229,19330229,0,0
19330301,19330307,1,1
19330308,19330314,0,0
19330315,19330321,0,0
19330322,19330328,0,0
19330329,19330331,0,0
19330401,19330407,1,1
19330408,19330414,0,0
19330415,19330421,0,0
19330422,19330428,0,0
19330429,19330430,0,0
19330501,19330507,0,0
19330508,19330514,0,0
19330515,19330521,0,0
19330522,19330528,0,0
19330529,19330531,0,0
19330601,19330607,0,0
19330608,19330614,1,1
19330615,19330621,0,0
19330622,19330628,0,0
19330629,19330630,0,0
19330701,19330707,0,0
19330708,19330714,0,0
19330715,19330721,2,1
19330722,19330728,1,1
19330729,19330731,0,0
19330801,19330807,0,0
19330808,19330814,0,0
19330815,19330821,0,0
19330822,19330828,0,0
19330829,19330831,0,0
19330901,19330907,1,1
19330908,19330914,1,1
19330915,19330921,0,0
19330922,19330928,0,0
19330929,19330930,0,0
19331001,19331007,0,0
19331008,19331014,0,0
19331015,19331021,1,1
19331022,19331028,0,0
19331029,19331031,0,0
19331101,19331107,2,1
19331108,19331114,0,0
19331115,19331121,1,1
19331122,19331128,0,0
19331129,19331130,0,0
19331201,19331207,0,0
19331208,19331214,0,0
19331215,19331221,0,0
19331222,19331228,0,0
19331229,19331231,1,1
19320101,19320107,0,0
19320108,19320114,0,0
19320115,19320121,0,0
19320122,19320128,0,0
19320129,19320131,0,0
19320201,19320207,0,0
19320208,19320214,0,0
19320215,19320221,0,0
19320222,19320228,0,0
19320229,19320229,0,0
19320301,19320307,0,0
19320308,19320314,0,0
19320315,19320321,0,0
19320322,19320328,0,0
19320329,19320331,0,0
19320401,19320407,0,0
19320408,19320414,0,0
19320415,19320421,0,0
19320422,19320428,0,0
19320429,19320430,0,0
19320501,19320507,1,1
19320508,19320514,0,0
19320515,19320521,2,1
19320522,19320528,1,1
19320529,19320531,1,1
19320601,19320607,0,0
19320608,19320614,0,0
19320615,19320621,0,0
19320622,19320628,0,0
19320629,19320630,0,0
19320701,19320707,1,1
19320708,19320714,0,0
19320715,19320721,0,0
19320722,19320728,0,0
19320729,19320731,0,0
19320801,19320807,0,0
19320808,19320814,0,0
19320815,19320821,0,0
19320822,19320828,0,0
19320829,19320831,0,0
19320901,19320907,1,1
19320908,19320914,1,1
19320915,19320921,0,0
19320922,19320928,0,0
19320929,19320930,0,0
19321001,19321007,0,0
19321008,19321014,0,0
19321015,19321021,0,0
19321022,19321028,0,0
19321029,19321031,0,0
19321101,19321107,0,0
19321108,19321114,0,0
19321115,19321121,0,0
19321122,19321128,0,0
19321129,19321130,0,0
19321201,19321207,1,1
19321208,19321214,0,0
19321215,19321221,1,1
19321222,19321228,0,0
19321229,19321231,0,0
19310101,19310107,1,1
19310108,19310114,0,0
19310115,19310121,0,0
19310122,19310128,1,1
19310129,19310131,0,0
19310201,19310207,0,0
19310208,19310214,0,0
19310215,19310221,0,0
19310222,19310228,0,0
19310229,19310229,0,0
19310301,19310307,0,0
19310308,19310314,0,0
19310315,19310321,1,1
19310322,19310328,1,1
19310329,19310331,0,0
19310401,19310407,0,0
19310408,19310414,0,0
19310415,19310421,1,1
19310422,19310428,0,0
19310429,19310430,0,0
19310501,19310507,0,0
19310508,19310514,0,0
19310515,19310521,0,0
19310522,19310528,0,0
19310529,19310531,0,0
19310601,19310607,0,0
19310608,19310614,0,0
19310615,19310621,0,0
19310622,19310628,0,0
19310629,19310630,0,0
19310701,19310707,0,0
19310708,19310714,0,0
19310715,19310721,2,1
19310722,19310728,0,0
19310729,19310731,0,0
19310801,19310807,0,0
19310808,19310814,0,0
19310815,19310821,0,0
19310822,19310828,0,0
19310829,19310831,0,0
19310901,19310907,0,0
19310908,19310914,0,0
19310915,19310921,2,1
19310922,19310928,0,0
19310929,19310930,0,0
19311001,19311007,0,0
19311008,19311014,0,0
19311015,19311021,0,0
19311022,19311028,0,0
19311029,19311031,0,0
19311101,19311107,0,0
19311108,19311114,0,0
19311115,19311121,0,0
19311122,19311128,0,0
19311129,19311130,0,0
19311201,19311207,1,1
19311208,19311214,1,1
19311215,19311221,1,1
19311222,19311228,2,1
19311229,19311231,1,1
19300101,19300107,1,1
19300108,19300114,0,0
19300115,19300121,0,0
19300122,19300128,1,1
19300129,19300131,0,0
19300201,19300207,0,0
19300208,19300214,2,1
19300215,19300221,0,0
19300222,19300228,0,0
19300229,19300229,0,0
19300301,19300307,0,0
19300308,19300314,0,0
19300315,19300321,0,0
19300322,19300328,1,1
19300329,19300331,0,0
19300401,19300407,0,0
19300408,19300414,0,0
19300415,19300421,0,0
19300422,19300428,0,0
19300429,19300430,0,0
19300501,19300507,2,1
19300508,19300514,1,1
19300515,19300521,0,0
19300522,19300528,0,0
19300529,19300531,0,0
19300601,19300607,0,0
19300608,19300614,0,0
19300615,19300621,0,0
19300622,19300628,1,1
19300629,19300630,0,0
19300701,19300707,0,0
19300708,19300714,0,0
19300715,19300721,0,0
19300722,19300728,0,0
19300729,19300731,0,0
19300801,19300807,1,1
19300808,19300814,0,0
19300815,19300821,1,1
19300822,19300828,2,1
19300829,19300831,0,0
19300901,19300907,0,0
19300908,19300914,1,1
19300915,19300921,0,0
19300922,19300928,0,0
19300929,19300930,0,0
19301001,19301007,0,0
19301008,19301014,0,0
19301015,19301021,1,1
19301022,19301028,0,0
19301029,19301031,0,0
19301101,19301107,2,1
19301108,19301114,0,0
19301115,19301121,0,0
19301122,19301128,2,1
19301129,19301130,0,0
19301201,19301207,0,0
19301208,19301214,0,0
19301215,19301221,1,1
19301222,19301228,1,1
19301229,19301231,0,0
19290101,19290107,0,0
19290108,19290114,1,1
19290115,19290121,0,0
19290122,19290128,2,1
19290129,19290131,0,0
19290201,19290207,0,0
19290208,19290214,1,1
19290215,19290221,0,0
19290222,19290228,0,0
19290229,19290229,0,0
19290301,19290307,0,0
19290308,19290314,1,1
19290315,19290321,0,0
19290322,19290328,1,1
19290329,19290331,1,1
19290401,19290407,0,0
19290408,19290414,2,1
19290415,19290421,0,0
19290422,19290428,0,0
19290429,19290430,0,0
19290501,19290507,0,0
19290508,19290514,0,0
19290515,19290521,0,0
19290522,19290528,0,0
19290529,19290531,0,0
19290601,19290607,1,1
19290608,19290614,0,0
19290615,19290621,0,0
19290622,19290628,1,1
19290629,19290630,0,0
19290701,19290707,1,1
19290708,19290714,1,1
19290715,19290721,0,0
19290722,19290728,0,0
19290729,19290731,0,0
19290801,19290807,0,0
19290808,19290814,2,1
19290815,19290821,0,0
19290822,19290828,1,1
19290829,19290831,0,0
19290901,19290907,0,0
19290908,19290914,0,0
19290915,19290921,0,0
19290922,19290928,0,0
19290929,19290930,0,0
19291001,19291007,0,0
19291008,19291014,0,0
19291015,19291021,1,1
19291022,19291028,1,1
19291029,19291031,0,0
19291101,19291107,1,1
19291108,19291114,0,0
19291115,19291121,0,0
19291122,19291128,0,0
19291129,19291130,0,0
19291201,19291207,0,0
19291208,19291214,1,1
19291215,19291221,0,0
19291222,19291228,0,0
19291229,19291231,0,0
19280101,19280107,0,0
19280108,19280114,1,1
19280115,19280121,0,0
19280122,19280128,0,0
19280129,19280131,1,1
19280201,19280207,0,0
19280208,19280214,1,1
19280215,19280221,0,0
19280222,19280228,0,0
19280229,19280229,0,0
19280301,19280307,0,0
19280308,19280314,0,0
19280315,19280321,0,0
19280322,19280328,0,0
19280329,19280331,0,0
19280401,19280407,1,1
19280408,19280414,0,0
19280415,19280421,1,1
19280422,19280428,1,1
19280429,19280430,0,0
19280501,19280507,0,0
19280508,19280514,0,0
19280515,19280521,1,1
19280522,19280528,1,1
19280529,19280531,1,1
19280601,19280607,0,0
19280608,19280614,1,1
19280615,19280621,1,1
19280622,19280628,0,0
19280629,19280630,0,0
19280701,19280707,0,0
19280708,19280714,2,1
19280715,19280721,0,0
19280722,19280728,0,0
19280729,19280731,1,1
19280801,19280807,0,0
19280808,19280814,1,1
19280815,19280821,1,1
19280822,19280828,0,0
19280829,19280831,0,0
19280901,19280907,0,0
19280908,19280914,0,0
19280915,19280921,0,0
19280922,19280928,0,0
19280929,19280930,0,0
19281001,19281007,0,0
19281008,19281014,1,1
19281015,19281021,1,1
19281022,19281028,0,0
19281029,19281031,0,0
19281101,19281107,0,0
19281108,19281114,0,0
19281115,19281121,0,0
19281122,19281128,0,0
19281129,19281130,0,0
19281201,19281207,1,1
19281208,19281214,0,0
19281215,19281221,2,1
19281222,19281228,1,1
19281229,19281231,0,0
19270101,19270107,1,1
19270108,19270114,0,0
19270115,19270121,0,0
19270122,19270128,0,0
19270129,19270131,0,0
19270201,19270207,0,0
19270208,19270214,0,0
19270215,19270221,0,0
19270222,19270228,0,0
19270229,19270229,0,0
19270301,19270307,0,0
19270308,19270314,0,0
19270315,19270321,0,0
19270322,19270328,0,0
19270329,19270331,0,0
19270401,19270407,0,0
19270408,19270414,0,0
19270415,19270421,0,0
19270422,19270428,0,0
19270429,19270430,0,0
19270501,19270507,1,1
19270508,19270514,1,1
19270515,19270521,1,1
19270522,19270528,1,1
19270529,19270531,0,0
19270601,19270607,1,1
19270608,19270614,0,0
19270615,19270621,0,0
19270622,19270628,0,0
19270629,19270630,0,0
19270701,19270707,0,0
19270708,19270714,0,0
19270715,19270721,0,0
19270722,19270728,0,0
19270729,19270731,0,0
19270801,19270807,0,0
19270808,19270814,0,0
19270815,19270821,1,1
19270822,19270828,0,0
19270829,19270831,0,0
19270901,19270907,0,0
19270908,19270914,0,0
19270915,19270921,0,0
19270922,19270928,0,0
19270929,19270930,0,0
19271001,19271007,2,1
19271008,19271014,0,0
19271015,19271021,0,0
19271022,19271028,0,0
19271029,19271031,1,1
19271101,19271107,0,0
19271108,19271114,0,0
19271115,19271121,1,1
19271122,19271128,0,0
19271129,19271130,0,0
19271201,19271207,0,0
19271208,19271214,0,0
19271215,19271221,1,1
19271222,19271228,0,0
19271229,19271231,0,0
19260101,19260107,0,0
19260108,19260114,0,0
19260115,19260121,0,0
19260122,19260128,0,0
19260129,19260131,0,0
19260201,19260207,0,0
19260208,19260214,0,0
19260215,19260221,0,0
19260222,19260228,1,1
19260229,19260229,0,0
19260301,19260307,0,0
19260308,19260314,1,1
19260315,19260321,0,0
19260322,19260328,0,0
19260329,19260331,0,0
19260401,19260407,1,1
19260408,19260414,0,0
19260415,19260421,0,0
19260422,19260428,2,1
19260429,19260430,0,0
19260501,19260507,0,0
19260508,19260514,1,1
19260515,19260521,1,1
19260522,19260528,0,0
19260529,19260531,0,0
19260601,19260607,0,0
19260608,19260614,1,1
19260615,19260621,0,0
19260622,19260628,0,0
19260629,19260630,0,0
19260701,19260707,0,0
19260708,19260714,2,1
19260715,19260721,0,0
19260722,19260728,0,0
19260729,19260731,0,0
19260801,19260807,1,1
19260808,19260814,0,0
19260815,19260821,1,1
19260822,19260828,0,0
19260829,19260831,1,1
19260901,19260907,0,0
19260908,19260914,0,0
19260915,19260921,0,0
19260922,19260928,2,1
19260929,19260930,0,0
19261001,19261007,1,1
19261008,19261014,1,1
19261015,19261021,0,0
19261022,19261028,0,0
19261029,19261031,0,0
19261101,19261107,0,0
19261108,19261114,0,0
19261115,19261121,0,0
19261122,19261128,0,0
19261129,19261130,0,0
19261201,19261207,0,0
19261208,19261214,0,0
19261215,19261221,0,0
19261222,19261228,0,0
19261229,19261231,0,0
19250101,19250107,0,0
19250108,19250114,0,0
19250115,19250121,0,0
19250122,19250128,0,0
19250129,19250131,0,0
19250201,19250207,0,0
19250208,19250214,2,1
19250215,19250221,1,1
19250222,19250228,0,0
19250229,19250229,0,0
19250301,19250307,0,0
19250308,19250314,0,0
19250315,19250321,1,1
19250322,19250328,0,0
19250329,19250331,1,1
19250401,19250407,0,0
19250408,19250414,0,0
19250415,19250421,0,0
19250422,19250428,1,1
19250429,19250430,0,0
19250501,19250507,2,1
19250508,19250514,1,1
19250515,19250521,0,0
19250522,19250528,1,1
19250529,19250531,0,0
19250601,19250607,1,1
19250608,19250614,0,0
19250615,19250621,0,0
19250622,19250628,0,0
19250629,19250630,0,0
19250701,19250707,0,0
19250708,19250714,0,0
19250715,19250721,1,1
19250722,19250728,1,1
19250729,19250731,0,0
19250801,19250807,2,1
19250808,19250814,0,0
19250815,19250821,0,0
19250822,19250828,0,0
19250829,19250831,0,0
19250901,19250907,1,1
19250908,19250914,0,0
19250915,19250921,0,0
19250922,19250928,0,0
19250929,19250930,0,0
19251001,19251007,1,1
19251008,19251014,1,1
19251015,19251021,1,1
19251022,19251028,0,0
19251029,19251031,0,0
19251101,19251107,2,1
19251108,19251114,0,0
19251115,19251121,0,0
19251122,19251128,1,1
19251129,19251130,0,0
19251201,19251207,0,0
19251208,19251214,0,0
19251215,19251221,0,0
19251222,19251228,0,0
19251229,19251231,0,0
19240101,19240107,1,1
19240108,19240114,0,0
19240115,19240121,0,0
19240122,19240128,0,0
19240129,19240131,0,0
19240201,19240207,0,0
19240208,19240214,0,0
19240215,19240221,0,0
19240222,19240228,1,1
19240229,19240229,0,0
19240301,19240307,0,0
19240308,19240314,0,0
19240315,19240321,0,0
19240322,19240328,0,0
19240329,19240331,0,0
19240401,19240407,0,0
19240408,19240414,0,0
19240415,19240421,0,0
19240422,19240428,0,0
19240429,19240430,0,0
19240501,19240507,1,1
19240508,19240514,1,1
19240515,19240521,1,1
19240522,19240528,0,0
19240529,19240531,0,0
19240601,19240607,0,0
19240608,19240614,0,0
19240615,19240621,0,0
19240622,19240628,1,1
19240629,19240630,0,0
19240701,19240707,1,1
19240708,19240714,2,1
19240715,19240721,2,1
19240722,19240728,0,0
19240729,19240731,0,0
19240801,19240807,0,0
19240808,19240814,1,1
19240815,19240821,0,0
19240822,19240828,0,0
19240829,19240831,3,1
19240901,19240907,1,1
19240908,19240914,1,1
19240915,19240921,0,0
19240922,19240928,1,1
19240929,19240930,1,1
19241001,19241007,1,1
19241008,19241014,1,1
19241015,19241021,0,0
19241022,19241028,0,0
19241029,19241031,0,0
19241101,19241107,1,1
19241108,19241114,0,0
19241115,19241121,0,0
19241122,19241128,0,0
19241129,19241130,0,0
19241201,19241207,1,1
19241208,19241214,2,1
19241215,19241221,1,1
19241222,19241228,0,0
19241229,19241231,0,0
19230101,19230107,0,0
19230108,19230114,1,1
19230115,19230121,0,0
19230122,19230128,1,1
19230129,19230131,0,0
19230201,19230207,2,1
19230208,19230214,1,1
19230215,19230221,0,0
19230222,19230228,0,0
19230229,19230229,0,0
19230301,19230307,0,0
19230308,19230314,0,0
19230315,19230321,0,0
19230322,19230328,1,1
19230329,19230331,0,0
19230401,19230407,1,1
19230408,19230414,1,1
19230415,19230421,1,1
19230422,19230428,2,1
19230429,19230430,0,0
19230501,19230507,0,0
19230508,19230514,0,0
19230515,19230521,1,1
19230522,19230528,4,1
19230529,19230531,0,0
19230601,19230607,0,0
19230608,19230614,1,1
19230615,19230621,0,0
19230622,19230628,1,1
19230629,19230630,0,0
19230701,19230707,0,0
19230708,19230714,1,1
19230715,19230721,1,1
19230722,19230728,0,0
19230729,19230731,0,0
19230801,19230807,0,0
19230808,19230814,1,1
19230815,19230821,0,0
19230822,19230828,3,1
19230829,19230831,0,0
19230901,19230907,1,1
19230908,19230914,1,1
19230915,19230921,3,1
19230922,19230928,0,0
19230929,19230930,0,0
19231001,19231007,2,1
19231008,19231014,0,0
19231015,19231021,1,1
19231022,19231028,0,0
19231029,19231031,0,0
19231101,19231107,0,0
19231108,19231114,4,1
19231115,19231121,1,1
19231122,19231128,0,0
19231129,19231130,0,0
19231201,19231207,0,0
19231208,19231214,1,1
19231215,19231221,0,0
19231222,19231228,1,1
19231229,19231231,0,0
19220101,19220107,1,1
19220108,19220114,0,0
19220115,19220121,0,0
19220122,19220128,1,1
19220129,19220131,1,1
19220201,19220207,0,0
19220208,19220214,0,0
19220215,19220221,1,1
19220222,19220228,0,0
19220229,19220229,0,0
19220301,19220307,0,0
19220308,19220314,1,1
19220315,19220321,0,0
19220322,19220328,0,0
19220329,19220331,0,0
19220401,19220407,1,1
19220408,19220414,0,0
19220415,19220421,2,1
19220422,19220428,0,0
19220429,19220430,0,0
19220501,19220507,0,0
19220508,19220514,1,1
19220515,19220521,0,0
19220522,19220528,0,0
19220529,19220531,0,0
19220601,19220607,0,0
19220608,19220614,0,0
19220615,19220621,1,1
19220622,19220628,0,0
19220629,19220630,0,0
19220701,19220707,0,0
19220708,19220714,0,0
19220715,19220721,0,0
19220722,19220728,0,0
19220729,19220731,1,1
19220801,19220807,0,0
19220808,19220814,0,0
19220815,19220821,1,1
19220822,19220828,0,0
19220829,19220831,0,0
19220901,19220907,0,0
19220908,19220914,0,0
19220915,19220921,0,0
19220922,19220928,0,0
19220929,19220930,0,0
19221001,19221007,0,0
19221008,19221014,1,1
19221015,19221021,0,0
19221022,19221028,1,1
19221029,19221031,1,1
19221101,19221107,0,0
19221108,19221114,0,0
19221115,19221121,1,1
19221122,19221128,0,0
19221129,19221130,0,0
19221201,19221207,0,0
19221208,19221214,1,1
19221215,19221221,3,1
19221222,19221228,0,0
19221229,19221231,1,1
19210101,19210107,1,1
19210108,19210114,0,0
19210115,19210121,0,0
19210122,19210128,0,0
19210129,19210131,0,0
19210201,19210207,0,0
19210208,19210214,0,0
19210215,19210221,0,0
19210222,19210228,0,0
19210229,19210229,0,0
19210301,19210307,0,0
19210308,19210314,0,0
19210315,19210321,0,0
19210322,19210328,0,0
19210329,19210331,0,0
19210401,19210407,0,0
19210408,19210414,0,0
19210415,19210421,0,0
19210422,19210428,0,0
19210429,19210430,0,0
19210501,19210507,0,0
19210508,19210514,1,1
19210515,19210521,0,0
19210522,19210528,1,1
19210529,19210531,2,1
19210601,19210607,1,1
19210608,19210614,0,0
19210615,19210621,1,1
19210622,19210628,0,0
19210629,19210630,0,0
19210701,19210707,0,0
19210708,19210714,0,0
19210715,19210721,0,0
19210722,19210728,0,0
19210729,19210731,0,0
19210801,19210807,0,0
19210808,19210814,0,0
19210815,19210821,0,0
19210822,19210828,0,0
19210829,19210831,0,0
19210901,19210907,0,0
19210908,19210914,0,0
19210915,19210921,0,0
19210922,19210928,0,0
19210929,19210930,0,0
19211001,19211007,1,1
19211008,19211014,0,0
19211015,19211021,0,0
19211022,19211028,0,0
19211029,19211031,0,0
19211101,19211107,0,0
19211108,19211114,1,1
19211115,19211121,0,0
19211122,19211128,0,0
19211129,19211130,0,0
19211201,19211207,0,0
19211208,19211214,1,1
19211215,19211221,2,1
19211222,19211228,2,1
19211229,19211231,0,0
19200101,19200107,1,1
19200108,19200114,0,0
19200115,19200121,1,1
19200122,19200128,0,0
19200129,19200131,1,1
19200201,19200207,0,0
19200208,19200214,0,0
19200215,19200221,0,0
19200222,19200228,0,0
19200229,19200229,0,0
19200301,19200307,0,0
19200308,19200314,0,0
19200315,19200321,0,0
19200322,19200328,0,0
19200329,19200331,0,0
19200401,19200407,0,0
19200408,19200414,2,1
19200415,19200421,0,0
19200422,19200428,0,0
19200429,19200430,0,0
19200501,19200507,0,0
19200508,19200514,0,0
19200515,19200521,1,1
19200522,19200528,0,0
19200529,19200531,0,0
19200601,19200607,0,0
19200608,19200614,0,0
19200615,19200621,1,1
19200622,19200628,1,1
19200629,19200630,1,1
19200701,19200707,0,0
19200708,19200714,1,1
19200715,19200721,0,0
19200722,19200728,0,0
19200729,19200731,0,0
19200801,19200807,0,0
19200808,19200814,0,0
19200815,19200821,0,0
19200822,19200828,0,0
19200829,19200831,0,0
19200901,19200907,1,1
19200908,19200914,1,1
19200915,19200921,0,0
19200922,19200928,0,0
19200929,19200930,0,0
19201001,19201007,1,1
19201008,19201014,1,1
19201015,19201021,0,0
19201022,19201028,0,0
19201029,19201031,1,1
19201101,19201107,0,0
19201108,19201114,0,0
19201115,19201121,0,0
19201122,19201128,0,0
19201129,19201130,0,0
19201201,19201207,0,0
19201208,19201214,4,1
19201215,19201221,1,1
19201222,19201228,0,0
19201229,19201231,0,0
19190101,19190107,1,1
19190108,19190114,0,0
19190115,19190121,0,0
19190122,19190128,0,0
19190129,19190131,0,0
19190201,19190207,0,0
19190208,19190214,0,0
19190215,19190221,0,0
19190222,19190228,0,0
19190229,19190229,0,0
19190301,19190307,0,0
19190308,19190314,0,0
19190315,19190321,0,0
19190322,19190328,1,1
19190329,19190331,0,0
19190401,19190407,0,0
19190408,19190414,0,0
19190415,19190421,0,0
19190422,19190428,0,0
19190429,19190430,0,0
19190501,19190507,0,0
19190508,19190514,0,0
19190515,19190521,0,0
19190522,19190528,0,0
19190529,19190531,0,0
19190601,19190607,0,0
19190608,19190614,0,0
19190615,19190621,0,0
19190622,19190628,0,0
19190629,19190630,0,0
19190701,19190707,0,0
19190708,19190714,0,0
19190715,19190721,0,0
19190722,19190728,0,0
19190729,19190731,0,0
19190801,19190807,0,0
19190808,19190814,0,0
19190815,19190821,0,0
19190822,19190828,1,1
19190829,19190831,0,0
19190901,19190907,0,0
19190908,19190914,1,1
19190915,19190921,1,1
19190922,19190928,0,0
19190929,19190930,0,0
19191001,19191007,0,0
19191008,19191014,0,0
19191015,19191021,0,0
19191022,19191028,0,0
19191029,19191031,0,0
19191101,19191107,0,0
19191108,19191114,0,0
